url
https://www.bigmint.co/prices/detail/pig-iron-dap-raipur-india-1102-f-INR
https://www.bigmint.co/prices/detail/pig-iron-dap-ludhiana-india-1100-f-INR
https://www.bigmint.co/prices/detail/pig-iron-exw-durgapur-india-1096-f-INR
https://www.bigmint.co/prices/detail/pig-iron-dap-hyderabad-india-1098-f-INR
https://www.bigmint.co/prices/detail/pig-iron-dap-ludhiana-india-1108-f-INR
https://www.bigmint.co/prices/detail/pig-iron-exw-durgapur-india-1105-f-INR
https://www.bigmint.co/prices/detail/melting-scrap-dap-raipur-india-1040-f-INR
https://www.bigmint.co/prices/detail/melting-scrap-dap-raipur-india-1041-f-INR
https://www.bigmint.co/prices/detail/sponge-iron-pdri-exw-raipur-india-1091-f-INR
https://www.bigmint.co/prices/detail/rebar-exw-mumbai-india-1122-f-INR
https://www.bigmint.co/prices/detail/rebar-exw-raipur-india-1117-f-INR
https://www.bigmint.co/prices/detail/rebar-exy-mumbai-india-1127-f-INR
https://www.bigmint.co/prices/detail/billet-index-exw-raipur-india-1067-f-INR
https://www.bigmint.co/prices/detail/ingot-exw-raipur-india-1275-f-INR
https://www.bigmint.co/prices/detail/pellet-index-pellex-dap-raipur-india-1401-f-INR
https://www.bigmint.co/prices/detail/hrc-exy-mumbai-india-1234-f-INR
https://www.bigmint.co/prices/detail/crc-exy-mumbai-india-1243-f-INR
https://www.bigmint.co/prices/detail/hr-plate-exy-mumbai-india-1496-f-INR
https://www.bigmint.co/prices/detail/gp-exy-mumbai-india-1678-f-INR
https://www.bigmint.co/prices/detail/erw-pipe-hr-coil-based-exy-mumbai-india-1475-f-INR
https://www.bigmint.co/prices/detail/erw-pipe-hr-coil-based-exy-delhi-india-1426-f-INR
https://www.bigmint.co/prices/detail/galvalume-exy-mumbai-india-1521-f-INR
https://www.bigmint.co/prices/detail/galvalume-exy-mumbai-india-1518-f-INR
https://www.bigmint.co/prices/detail/ppgi-exy-mumbai-india-1369-f-INR
